,smiles,score
209,CC(C)CC(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CCCCNC(=N)N)NC(=O)C(N)CNC(=O)C(CC1CCCCC1)NC(=O)C(N)CCC1=CC=CC=C1)C(=O)O,4.600376461565274
210,CC(C)N(CC1=NN=C(C2=CC=CC=C2Cl)O1)C(=O)C1=CC=CC(C#N)=C1,3.843099018290926
211,CC1(C)CCC2(CCCCC(=O)NC(CC3=CC=CC=C3)C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,4.4871028937925015
212,CC1=CC=C(S(=O)(=O)CC2CSC3=NC4=CC=CC=C4N32)C=C1,3.280909233279959
213,COC1=CC=C(NC(=O)C2CCCCN2S(=O)(=O)C2=CC=C(F)C=C2)C(OC)=C1,3.4141465059609684
214,COC1=CC=C(CCNC(=O)CCCN2C(=O)C3=CC=CN3C3=CC=CN=C32)C(OC)=C1OC,4.210331608057272
215,CC1=CC=C(CCC2=NN=C(SCC(=O)NC3=CC=CC(Cl)=C3)N2C2=CC=CC=C2)O1,4.471383078188379
216,CN(C)C1=CC=C2NC(NCC3=CC=C4OCOC4=C3)=NCCC2=C1,3.8933980940164328
217,CC1=C(CN2CC3CCC(C2)N(C(=O)CCC2=CN(C)N=C2)C3)NC=N1,4.506863533035842
218,CCC1=CC=C(CN2CCC3=C(C2)C(=O)N(CCN(C)CCC2=CC=CC=N2)C(=O)N3CC2=C(F)C=CC=C2F)C=C1,4.999708681540575
219,COC1=CC(NC2=CC=NC3=C2C2=CC=CC=C2N3)=CC=C1Br,3.478090295179426
220,CN(CC1=CC=CC=C1)C(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2,2.96787855878964
221,O=C1C=C(NCCC2=CC=CC=C2)C2(CCCCC2)O1,2.9643659540905807
222,COC(=O)C(C)SC1=NC=NC2=C1C(C1=CC=CC=C1)=CN2C1=CC=C(F)C=C1,4.034275184402233
223,CC1=CC=C2C=C(C(=O)N3CCCC3CN3C=CC=N3)NC2=C1,4.085991028257682
224,COC1=CC=C(C2=NN(CCCN3CCN(C4=CC=CC=N4)CC3)C(=S)N2)C=C1,4.540641291480083
225,CC1=CC(N(C)C(=O)C2=C(N3CCCC3)C3=CC=CC=C3S(=O)(=O)N2C)=NO1,4.601234320760595
226,CC1=C(C2=CC=NN2S(=O)(=O)C2=CC=C(Cl)C=C2)C(C2=CC=C(Cl)C=C2)=NO1,3.359149602600042
227,CCCCCCCCC1=CC=C(CNC(=O)C(N)CO)C=C1,3.696922962747387
228,ClC1=CC2=C(OCN(CCC3=CCCCC3)C2)C2=NC=CC=C12,3.9835137976955726
229,CC1(C)SC2C(NC(=O)C(N)C3=CC=CC=C3)C(=O)N2C1C(=O)O.CC1(CN2C=C(C(=O)O)N=N2)C(C(=O)O)C2C(=O)CC2S1(=O)=O,4.361270783290603
230,COC1=CC2=C(C=C1O)CC(C1=CC=CC=C1)CO2,3.326683861989907
231,COC1=CC=C(C(=O)C=CC2=CC(OC)=C(OC)C(OC)=C2)C=C1N=CC1=CC=CC(O)=C1O,3.0070376257292524
232,C(CNCC1=CC=C2OCOC2=C1)=C1CCCC1,2.7888601825658745
233,O=C(C=CC1=CC=CC=C1)NCCC1=CCCCC1,2.4691705685552643
234,CC(=NNC(=O)C1=CC=CO1)C1=CC=C(NC(=O)C2=CC=C(F)C=C2)C=C1,2.8384204306434686
235,COC1=CC=CC(C(=O)CN2CCCCC2C(=O)NC(CC2=CC=CC=C2)C(=O)NC(C=CCOC(=O)C(F)(F)F)C(C)C)=C1,4.74414654297548
236,CNC(=O)COC1COC2(CCN(C3=CC=C(C)N=N3)CC2)C1,4.0133368819168815
237,CC1=C(C)N(CC2=CC=C(C3=CC=CC=C3)C=C2)C2=CC=C(C(=O)NC(C)C3=CC=CC(Cl)=C3F)C=C12,4.7402079878037195
238,CC1=C(SC2=CC=CC=C2)N(COCCN(CC#N)CC#N)C(=O)NC1=O,3.559322854911311
239,O=C1CC(C2=CC=C(O)C=C2)OC2=CC(OCCN3CCN(C4=CC=C5C(=O)C(C(=O)O)=CN(C6CC6)C5=C4)CC3)=CC(O)=C12,4.997783268199052
240,O=C(NC(C(=O)N1CC(N2C=C(C3=CC=CC=C3)N=N2)CC1C(=O)NC(CC1=CC=CC=C1)C(=O)NS(=O)(=O)C1CC1)C1CCCCC1)C1=CC=CC=C1,4.999997624385742
241,OC1CNC(CNCC2=CC=CS2)C1O,3.3964273050208624
242,O=C(O)CCC1=CC=C(C2=CN=C3C=NC(C4=CC=CC=C4Cl)=CN23)C=C1,4.444551804641939
243,COC(=O)C(CCC=C(C)C)C1C(O)CC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3CCC12C,3.165387241165832
244,COC1=CC=C(C(=O)C=CC2=CC=C(OCCCCCCCCCCOC3=CC=C(C=CC(=O)C4=CC=C(OC)C(OC)=C4)C=C3)C=C2)C(OC)=C1,3.084937574182816
245,O=C(NC1=CC=CC=C1F)N1CCCCN2C(CO)C(C3=CC=C(C=CC4=CC=CC=C4)C=C3)C2C1,4.10836203934916
246,COC1=CC=C(C2C3=CC=CN3CCN2S(=O)(=O)C2=CC=CC=C2[N+](=O)[O-])C=C1OC,3.3071697893092553
247,C=C1C(=O)OC2C1CCC(=C)C1CCC(C)C12O,2.9591752810179512
248,C=CCN1CCC2(CCCC3=CC=CC=C32)CC1,3.310493052792146
249,O=C(C=CC1=CC=CC2=CC=CC=C12)NO,2.8183437145281736
250,CC(=O)NC1=CC=C(NC(=O)C2=C(C)N(CC3=CC=CC=C3Cl)N=C2C)C=C1,3.6321750973300455
251,O=C1NC2=C(O)C=CC(C(O)CNC3CCCCC3C3CCCCC3)=C2S1,4.492630830954739
252,FC1=CC=C(N2C=C(C3=CC=C4N=CC=NC4=C3)N=N2)C=C1,3.562570995576957
253,CCCCCCCN(C)N=NC1=CC=C(C(N)=O)C=C1,3.190342064252075
254,O=C(C1=CNC2=CC=CC=C12)C(Cl)C1=CC=CC=C1,2.503522735186043
255,NC(=O)C1=NN(C2=CC=C(F)C=C2)C2=C1CCC1=CC=C(NC(=O)C3=CC4=C(C=C3Cl)OCO4)C=C12,4.60866297360058
256,CCCC(=O)OCC1CCC(C2(C)CCCC(C)(C)C2)=C2CC3C(=O)OC3C21,3.910057137791682
257,O=C(O)C1=CC(N2C(C3=CC=C([N+](=O)[O-])C=C3)=CC3=C2CCCC3)=CC=C1O,3.814581514376752
258,O=C(O)C1=CN=C(C2=CC=C(C(F)(F)F)C=C2)NC1=O,2.9001433315149194
259,COC1=CC=C(OCC2=CC(C(=O)N3CCCCO3)=NN2)C(Cl)=C1,3.335377579928554
260,CCOC(=O)C(I)=CC1=CC(OC)=C(OC)C(OC)=C1,2.070253589368223
261,COC1=CC=C(NC(=O)C2=CC=CC=C2NC(=O)C2=CC=CC=C2F)C(C(=O)O)=C1,2.6593145316356432
262,CC(C)N1CC(CN(C)CC2=CC=C(Cl)C=C2)OC2=C(NC(=O)C3=CC=NC=C3)C=C(F)C=C2C1=O,4.957120029889419
263,CC1=CC(NCC2=CC=C(C(F)(F)F)C=C2)=CC(=O)N1CC(C)C,3.852115616391346
264,O=C1C2=CC=CC=C2C(=O)N1CCC1=NC(C2=CC=CN=C2)=NO1,3.4544462392905397
265,O=S(=O)(NC1=CC=C(CCNCC(O)COC2=CC=C(O)C=C2)C=C1)C1=CN=C2C=CC=CC2=C1,4.735319822819818
266,CN(C(=O)C(C)(C)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)C1CN(C(=O)N2CCN(S(C)(=O)=O)CC2)CC1C1=CC=C(F)C=C1,4.6981186462338425
267,CN(C)CCNC(=O)C1CCN(C2=NC=NC3=C2N=C2CCCCCN23)CC1,4.999290015504046
268,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(O)(O)=S)C(OP(O)(O)=S)C(OP(O)(O)=S)C1O)OC(=O)CCCCCCCCCCCCCCC,4.917875450624527
269,CSCCC(NC(=O)COC1=CC=CC=C1)C(=O)N1CCN(C2=CC=CC=C2Cl)CC1,3.649021620178713
270,CCOC(=O)C1=CC=C(N2CCC(OC(=O)N3CCN(C(C)C)CC3)CC2)N=C1,3.7223028740407615
271,CC(C)N1CCC(NCC2=CC=CN=C2N(C)CC2=CC=CC=C2)CC1,3.80066273190347
272,CC(=O)C(=CC1OC(C2=CC=CC=C2)OC(CC(=O)OC2=CC=CC=C2)C1C(=O)OC1=CC=CC=C1)C(=O)NC1=CC=CC=C1,3.430213885617706
273,CCC(C)NC1=NC=C(C2=NN(C3CCN(C(C)=O)CC3)C=C2)C=N1,4.48839963707732
274,CC(C(=O)O)N(CC1=CC=CC=C1[N+](=O)[O-])S(=O)(=O)C1=CC=C2C=CC=CC2=C1,2.7464627630218743
275,C=C(C)C(CCC(C)(C)O)CC1=C(O)C=C(OC)C2=C1OC(C1=CC=C(O)C=C1O)C(O)C2=O,3.1224689624107214
276,CN1C=C(C(O)(C2=CC=C(Cl)C=C2)C2=CC=C3N=C(Cl)C(CC4=CC=CC=C4)=C(Cl)C3=C2)C=N1,3.9642475277160316
277,CC(=CCC1=CC(C(=O)O)=CC(O)=C1O)CCC=C(C)CCC(O)C(C)(C)O,3.2438902151855316
278,C=CCN1C(SCC(=O)NC2=CC=C(C(=O)OCC)C=C2)=NN=C1C1=CC=CS1,3.5532215494483514
279,CCN1CC(C)(C)OC2=NC(N3CCOCC3C)=NC(C3=CC=C(NC(O)=NC4=CC(OC)=C(F)C=C4F)C=C3)=C2C1=O,4.998250009354566
280,CNC(=S)NC1=CC=CC=C1,1.810274029946088
281,CCCCN1C(C)=C(C)C=C(NC(=O)C2=CC=CC=C2Cl)C1=O,3.455795399114324
282,CONC(=O)C1=CC=CC(NC(=O)CC2=CC=CC(Br)=C2)=C1,2.6129012785045926
283,CN(C)C(=O)C1=CC=C(N(CC2=CC=CC(O)=C2)C(=O)C2=CC(Cl)=C(O)C=C2O)C=C1,4.114318534491147
284,CCCSC1=C(C2=CC=C(P(=O)(NC(C)C(=O)OCC)NC(C)C(=O)OCC)O2)N=C(N)S1,4.40705437787447
285,CC1=CC(OCCN2C=NC3=CC=CC=C3C2=O)=CC(C(C)C)=C1,3.7261773360670203
286,COC1=CC=C(C=CC2=CC(O)=CC(OCC3=CN(C(COC(CO)CO)COC(CO)CO)N=N3)=C2)C=C1,3.703958716072228
287,CN1CCC(C2=CC=C(Cl)C=C2)C(C2=NC(C3=CC=C(Br)C=C3)=NO2)C1,4.391511955741561
288,O=C1CC(CCC2=CC=C3N=CC=CC3=C2)OC2=C(Br)C=C(Cl)C=C12,3.640413912782714
289,CC(C)OC1=CC=C(C2=NC(C3=CC=CC4=C3CCC4NC(=O)N3CCCC(O)C3)=NO2)C=C1C#N,4.791860223072229
290,CCCCN1C(N)=C(N(CCC(C)C)C(=O)COC(=O)C2=CC=C([N+](=O)[O-])S2)C(=O)NC1=O,3.828252845598967
291,O=C(O)CCC(NC(O)=NC(CCCCN1C=C(COCCOCCNC2=CC=C([N+](=O)[O-])C=C2[N+](=O)[O-])N=N1)C(=O)O)C(=O)O,4.597353347873147
292,CC1=CN=C(CN(C)C2CCN(CC3=NC=CN3C)C2)O1,4.90721268841963
293,O=C(NC1=NC=CS1)C1C(=O)N2C3=CC=C(F)C=C3CC3=C2C1=CC=C3,4.750852517970765
294,O=C(C=CC=CC1=CC=C2OCOC2=C1)OCC1=CN(C2=CC=CC=C2Br)N=N1,3.572573876932093
295,COC1(CCC(C)CO)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2(O)C1C,4.0661011627195425
296,O=C(NC1=CC2=NC=NC=C2C=C1OCC1=CC=CC=C1)NC1=CC=CC2=CC=CC=C12,3.4237768410431033
297,CC1=NC2=C3C(C4=CC=CO4)=NC(N4CCCCC4)=NC3=NN2C(C)=C1,4.685364000960128
298,C1=CC=C2C(=C1)C1=CC=CC=C1N2CCCCCCN1C2=CC=CC=C2C2=CC=CC=C21,2.489577641434556
299,CC1CN(C(C)CO)C(=O)C2=CC(NC(=O)C3CCCCC3)=CC=C2OC1CN(C)CC1=CC=C(C(=O)NC2=CC=CC=C2N)C=C1,4.989886306133872
300,CC(=O)C1=CC=CC(NC(=O)C2=CC=C(N(CC3=CC=C(C)C=C3)S(C)(=O)=O)C=C2)=C1,3.464545535326038
301,CCC1=CC=CC(N2CCC(NC(=O)C3CCCO3)CC2)=C1,3.4559592015467806
302,CCC(=O)C1=C(C2=CC=C(Cl)C=C2)C(C2=CC=CC=C2)=C2CC(C)(C)CN21,3.9865553011106307
303,COC(=O)N1C=CC2=C(C)C3NC4=CC=CC=C4C3C(C)=C2C1,3.3544070578234897
304,O=C(NCCCCC(NC(=O)C1=CC=CC=C1)C(=O)O)C1=CC=CC=C1,2.211618637300278
305,N#CC1=CSC(CCNC(=O)C2=CC=CC=C2)=N1,3.266621544189544
306,CN1C(=O)C(COC2=CC=C3C=CC=CC3=C2)=NC2=CC=CC=C21,3.4303696477594774
307,N#CC(=NNC1=CC=C(F)C=C1)C1=NN=NN1,2.9207603697679527
308,O=C(CCC(=O)C1=CC=CC=C1)NC1=CC=C(NC(=O)N2CC3=CC=CC=C3C2)C=C1,3.410395130017181
309,CC(C(CC=CC1=NC2=CC=CC=C2O1)C1=CC=C2OCOC2=C1)N(CC1=CC=C2C=CC=CC2=C1)C(=O)C1OC(C(=O)[O-])(C(=O)[O-])OC1C(=O)[O-],4.73764516594454
310,O=C1C(=CC2=CC(Cl)=CC(Cl)=C2)SC(=S)N1CC1=CC=CC=C1,2.562162755878594
311,COC1=CC2=C(C=C1OC)C1C3CC4=CC(OC)=C(OC)C=C4C(COC(=O)C=CC4=CC=CC=C4)N3C(C#N)C(C2)N1C,4.285928348616004
312,CS(=O)(=O)N1CC2(CCN(C3CCCCC3)C2)CC2=CC=CC=C21,4.2537792957407685
313,CCCCN(C(=O)C1=CC=CC(OC)=C1)C1=NN=C(C2=CC=C(CCC(=O)O)C=C2)S1,4.552060912733825
314,FC1=CC=C(OCCCN2CCC(NC3=CC=CC=C3)CC2)C=C1,3.8349432560274814
315,O=C(NC1=NN=C(C2=CC=CC=C2)S1)C1=CC(Br)=CC=C1O,3.3771164810075978
316,CC1=CCC(C(C)(C)NC(=S)NN=CC2=CC=C(O)C=C2)CC1,3.296616048801459
317,CCC1CN2CCC1CC2C(O)C1=CC=NC2=CC=CC=C12,3.4713140694506763
318,CC(=O)C1=CC=C(OCCCC(=O)NC2CCCC3=CC=CC=C32)C=C1,3.779398188131236
319,O=C(C1=CC=C2C=CC=CC2=C1)N1CCN(CC2=CN(C3=CC=CC(C(F)(F)F)=C3)C3=CC=C([N+](=O)[O-])C=C23)CC1,4.57674778300421
320,C=CCOC1CCCOC1CC=O,2.343885816450504
321,CCCCNC1=NC2=C(C(=O)N(CC3=CC=CC=C3)C(=O)N2C)N1C,3.91374427750817
322,CC1CN(C2=CC(C3=NNC4=CC=C(C5=CN6N=CN=C6C=C5)C=C34)=NC=N2)CC(C)O1,4.725044564191856
323,CC(C)CCNCC(S)C(N)CC(C)C,3.457817827889031
324,CC(C)(C)C(=O)OCN1N=NC(C2=CN=CC=N2)=N1,3.280934699600439
325,CC#CC1=CC=C(C2CC3CCC(N3)C2C(=O)OC)C=C1,3.119678604952767
326,COC(=O)C1=C(C2=C(C)ON=C2C)CC2CCC1N2C(=O)NC1CC2=CC=CC=C2C1,3.6758706005611006
327,CCCN(CCC)C1=CC=C2N=C3C=CC(N4CCOCC4)=CC3=[O+]C2=C1,4.093727091801562
328,CCC1=[N+](C)C=CN1CC1CC(C2=CC=CC=C2)(C2=CC=CC=C2)C(=O)O1,3.2179628697284945
329,O=C(NC1=CC=C([N+](=O)[O-])C=C1O)C1=CC=CC=C1,2.1558062025507243
330,CC(C)C1=NC(SCC2=CC=C(C3=CC=CC(C(=O)O)=C3)C=C2)=C2C=CC=CC2=N1,4.388391237383898
331,CN1C(=O)C2=CC(NC(=O)NC3=CC=CC=C3F)=CC=C2OCC2OC(CC(=O)NCC3=CC=C(C4=CC=CC=C4)C=C3)CCC21,4.999816787861766
332,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCN1CC(O)C1,4.233909752242838
333,CC1=CN=C(CNC2=NC(C3=CC=CC=C3Cl)=NC3=CC=CC=C23)C=N1,3.9624105976428265
334,COC1=CC=C(S(=O)(=O)N2CCC3=CC=CC=C32)C=C1C(=O)N1CCOCC1,3.194152863432494
335,CC1=NC2=NC=NN2C(N2CCN(S(=O)(=O)C3=CC=C4C=CC=CC4=C3)CC2)=C1,4.408847072855281
336,O=C(NS(=O)(=O)C1=CC=C(N2SC3=CC=CC=C3C2=O)C=C1)C1=CC=CC=C1,3.114623900273532
337,O=C1C2=C(CC=CC2)C(=O)C2=C(NC3=CC=C(S(=O)(=O)O)C=C3)C=CC(NC3=CC=CC=C3)=C12,2.7643864770682187
338,O=C1C2=CC=CC=C2C(=O)C2=C1C=C(SCC1=CC=C(Cl)C=C1)C1=NSN=C21,3.538581600044256
339,O=CC1=CC=C2OCCN(C(O)=NC3=CC=C(C(F)(F)F)C=N3)C2=N1,3.591336287125936
340,CCCC[N+](CCCC)(CCCC)CC1=CC=C(C2=CC=C(C[N+](CCCC)(CCCC)CCCC)C=C2)C=C1,2.1991169340225443
341,CC1=NC(N2N=NC3=C2CCN(C(=O)C2=CC=CC(C(F)(F)F)=C2Cl)C3C)=NC=C1F,4.961722907810049
342,CCS(=O)(=O)C1=CC=C2OC(SCC(=O)N3C4=CC=CC=C4CC3C)=NC2=C1,4.291236084447067
343,CCOC(=O)CN1C=CC=C(NCC2=CC=CN2S(=O)(=O)C2=CC=C(C)C=C2)C1=O,2.225687776918399
344,O=S(=O)(NC1=CC=CN=N1)C1=CC(Cl)=C(OC2=CC=C(Cl)C=C2OC(F)F)C=C1F,4.9564978458850355
345,CC1=CC=C2C(=C1)NC(=O)N(C)C21NC(=O)NC1=O,3.345464838796117
346,CC1=CC=C(NC(=O)C2=CC=C(CSC3=C4N=CN=C4N=CN3)C=C2)C(C)=C1,4.0186083122536065
347,NCC1CCC(C(=O)NC(CC2=CC=CC=C2)C2=NC(C3=CC=C4C(N)=NNC4=C3)=CN2)CC1,4.973358547592909
348,NC(N)=NCCCC(N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(CC1=CC=CC=C1)C(=O)NC(CO)C(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)O,4.99965222772808
349,CC1=NN(C(=O)C2=CC=CC=C2)C(C2=CC=CC=C2O)C1,2.7991045255110607
350,CCOC1=CC=C(OC(C)=O)C=C1,1.7408067825661107
351,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(NC(=O)C6CCCNC6)C(C)(C)C5CCC43C)C12,4.592227427174834
352,CCC=CCC1C(=O)C=CC1CCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC1C=CC(=O)C1CC=CCC,4.29733350892595
353,CC1=CC=C(OC2=CC=C(C=NNC(=S)NC3CCCCC3)C=C2)C=C1,2.864010131977933
354,OCC1=CC=CC(C2=CC=CN=C2OC2=CC=C(NC3=CC=CC=N3)C=C2)=C1,3.846030183106543
355,CCOC(=O)CN1C(=O)C(C)(C)OC2=CC=C(C(=O)NC3=CC=CC=C3OC)C=C21,3.548037998632537
356,O=C(O)CC1(CC(=O)NC2=CC3=CC=CC=C3C=N2)CCCCC1,3.4437080698430385
357,O=C(NCC1=CC=CC=C1)OC1=CC=C(C2=NCCS2)C=C1,2.856252788177839
358,CC1CCC2C(C)(COC(=O)C3=CC=CS3)OC3OC4(C)CCC1C32OO4,3.5293405891884713
359,CON=C(CN(C)C(=O)C1=CN=CC(Br)=C1)C(CCN1CCC(O)(C2=CC=CC=C2)CC1)C1=CC=C(Cl)C(Cl)=C1,4.6686494156232765
360,CC(=O)NCCN1C(SCC(=O)NC2=CC=C(C)C=C2)=NC2=CC=CC=C2C1=O,4.347921128550015
361,O=C(NCCCO)C1=CC=C2C(=C1)C(=O)C1=CC=CC=C12,3.2907606104934994
362,CC12C3=C(CCN1C(=O)C(CC(=O)NCCN1CCOCC1)CC2C(=O)N1CCOCC1)C1=CC=C(C2=CC=CO2)C=C1N3,4.999991390886415
363,CC1=CC=C(SC2=C(C)N(C(=O)COC3=CC=CC=C3)N=C2C)C=C1,2.924453971986038
364,COC1=CC=C(C2CC(=O)C3=C(C2)NC(C)=C(C(=O)OC2CCCC2)C3C2=CC=CC=C2Cl)C=C1OC,3.878293723257498
365,CC1=CC=C(C)C(CN(CC(N)=O)C(C)C)=C1,2.803550054714197
366,O=C(NCC(CCNC1CCCC1)C1=CC=C(C2=CC=CC=C2Cl)C=C1)NC1=CC(Cl)=CC(Cl)=C1,4.47682668602948
367,CCC1=NC(C2CCCN2CC2=NC(C(C)(C)C)=NO2)=NO1,4.191881969800347
368,COC1=CC=CC=C1CNC(=O)C(C)N1N=C(C)N2C(=CC3=C2C=CO3)C1=O,4.064879278296308
369,COC1=CC2=C(C=C1OCCCN1CCCC1)C1=C(C3=CC4=C(C=C3C1=O)OCO4)N(CCCN1CCOCC1)C2=O,4.9996255852247415
370,COC1=CC2=NC=CC(O)=C2C=C1C1=CN=CO1,3.2897239359194774
371,CS(=O)(=O)NC1=CC=C(CNC(=O)NC2CCOC3=CC=CC=C32)C=C1F,4.177696258413071
372,CC1=CC=C(OC(C)C(O)CNC(C)(C)C)C=C1C,2.8545560421897282
373,CC(C)NC(=O)CNS(=O)(=O)C1=CC=CC(C(N)=[NH2+])=C1,3.9260351512176035
374,CON=C(COC1=CC=C(COC2=CC=C(C(C#N)CC(=O)O)C=C2)C=C1)C1=CC=C(F)C=C1,3.4366627006842725
375,CC1=CC=C(OCC2=CC=C3CCN(CC4COCCO4)CCC3=C2C)C(C2=CSC(N3CCC4(C(=O)O)CC4C3)=N2)=C1,4.99979463341732
376,CCNC(=O)CN1C=C(C(F)(F)F)C=C(Cl)C1=O,3.2681424683528304
377,COC1=CC=C(N2C(C)=NC3=C(C4=CC=C(Cl)C=C4)N=C4C=CC(OC)=CC4=C3C2=O)C(OC)=C1,4.654405527555992
378,O=C(C=CC=CC1=CC=C2OCOC2=C1)NCCCC1=CC=CC=C1,2.9186579563160384
379,NC(=O)C1=CC(Br)=CN2C(C3=CC=CC=C3)=C(C3=CC=C(C4(N)CCC4)C=C3)N=C12,4.782647973604382
380,CC(=O)OC1CC2C3C(O)C(=O)C4CC(O)CCC4(C)C3C(O)CC2(C)C1C(C)C=CC(C)C(C)C,3.1994011404079608
381,COC1=CC=C(OC)C(CN2CCN(C(=O)CCC(=O)C3=CC=CS3)CC2)=C1,3.1881551155590793
382,CC1=C(C2CC(O)CC3=CC(F)=CC=C3N2)SC=C1,3.7776141285324205
383,OC1=NN=C(C2=CC=C3N=C(C4=CC=CO4)OC3=C2)CC1,3.956437833906776
384,CNC(=O)C1=C(C2=CC=C(F)C=C2)OC2=CC(N(C)S(C)(=O)=O)=C(C3=CN=C4OCN5C(=NC6=C5CCCC6)C4=C3)C=C12,4.9956374799561685
385,CN1CC=C(CCC2=CC=CC=C2)CC1,2.6237319019597596
386,O=C(NC1=CC=C2C=C(CN3CCCC3)CCC2=C1)C1=CC=C(C2=CC=CC=C2)C=C1,4.453032645992728
387,COC1=CC=C(Cl)C=C1NC(=O)CN(C)C(=O)C1=CC=C2OCCOC2=C1,3.7792502599180793
388,C=C(C)C1CC2=C(C=O)C=C(O2)C2OC2(C)CC2OC(=O)C3(OC23)C(OC(C)=O)C1,3.290891846557399
389,CN1N=NN=C1SCC1=C(C(=O)[O-])N2C(=O)C(NC3=CC=[N+](CC4=CC=CO4)C=C3)C2SC1,4.64120067887145
390,COC1=CC=C2N=C(C3=CC=C(OC)C(OC)=C3)SC2=C1,2.868124495538642
391,CCCN(CC1=CC2=CC(OC)=CC=C2N=C1O)C(=O)C1=CC=NC=C1,3.734589056268107
392,C=CC1=CN=C2C(C(N)=O)=CC=CC2=C1,3.267304712216876
393,CCCCCCCCCCCCOC1=CC=C(CC(=O)NC2=CC=CC(C[N+]3=CSC(C)=C3)=C2)C=C1,4.216696685487169
394,O=C(C1=CC=C(Cl)S1)N1CCCC1,2.4694419628932396
395,CN(C)C1=CC=C(C=CC2=CC(C3=CC=CC=C3)=[N+](C)N2C2=CC=CC=C2)C=C1.O=S(=O)([O-])C(F)(F)F,3.6380756656773054
396,CC1=C(C2=CC=C(Cl)C=C2)N(C2=CC=C(Cl)C=C2Cl)N=C1C(=O)NC1CCN(C(=O)COCC(=O)NCCNC(=O)COCC(=O)NC2CCC3(O)C4CC5=CC=C(O)C6=C5C3(CCN4C)C2O6)CC1,4.999999999634005
397,CC(C)C1=NC(C2=C3CN(C)C(=O)C4=C(F)C=CC=C4N3C=N2)=NO1,4.844330979492009
398,CCOC(=O)C=CN1N=NN=C1C1=CC=CC(Br)=C1,2.51183333105754
399,CC(N)C(=O)NC1CSCC2=CC3=CC(=C2)CSCC(NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(C(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CC2=CNC4=CC=CC=C24)NC1=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)C)C(=O)NC(CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(C(=O)NCC(N)=O)CSC3,4.99999013912211
400,OC1=CC=CC(OCC2CCCN2)=C1,2.9610462425837154
401,CC(C)CC(NC(=O)C(CO)NC(=O)C(NC(=O)C1CCCN1C(=O)C(N)CCCCN)C(C)C)C(=O)NC(CO)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)NC(CCCNC(=N)N)C(=O)NCCCCC(NC(=O)C1CSSCC(NC(=O)C(CC2=CC=C3C=CC=CC3=C2)NC(=O)C(CCCNC(=N)N)NC(=O)C(N)CCCNC(=N)N)C(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(N)=O)C(=O)C1)C(=O)O,4.999999509060163
402,CCOC(=O)C1=C(C)N(C)C2=CC=C(O)C(CN(CC)CC)=C12,3.4739176001482135
403,CCOC1=CC=CC(OC2=CC=C(NC(=O)C(C)(N)CO)C=C2)=C1,3.442126172470089
404,C=CCNC(=S)NNC(=O)C(C)C1=CC=C(C2=CC=CC=C2)C(F)=C1,3.2158064256639354
405,COC(=O)C1C(C2=CC=C(I)C=C2)CC2CCC1N2CCCOS(C)(=O)=O,3.7349174802591563
406,CC1=CC=C(NC(=O)C2=NOC(C3=CC=CS3)=C2)C=C1C,3.1142674775347134
407,COC1CC(CC(C)C2CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(N(O)C(=O)N(C)C)CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)CCC1O,4.732094751923501
408,CCC1(OC(=O)CNC(C[Si](C)(C)C)=NS(=O)(=O)C2=CC=C(C)C=C2)C(=O)OCC2=C1C=C1C3=NC4=CC=CC=C4C=C3CN1C2=O,4.817315101598149
409,CC(C)=CCC1=C2OC34C(CC5CC3C(C)(C)OC4(CC=C(C)C=O)C5=O)C(=O)C2=C(O)C2=C1OC(C)(C)C=C2,3.3212176923564227
